Time,SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE1-1::Des Latent Heat Load [W],SPACE1-1::Des Latent Cool Load [W],SPACE1-1::Des Latent Heat Mass Flow [kg/s],SPACE1-1::Des Latent Cool Mass Flow [kg/s],SPACE1-1::Des Heat Load No DOAS [W],SPACE1-1::Des Sens Cool Load No DOAS [W],SPACE1-1::Des Latent Heat Load No DOAS [W],SPACE1-1::Des Latent Cool Load No DOAS [W],SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE2-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE2-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE2-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE2-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE2-1::Des Latent Heat Load [W],SPACE2-1::Des Latent Cool Load [W],SPACE2-1::Des Latent Heat Mass Flow [kg/s],SPACE2-1::Des Latent Cool Mass Flow [kg/s],SPACE2-1::Des Heat Load No DOAS [W],SPACE2-1::Des Sens Cool Load No DOAS [W],SPACE2-1::Des Latent Heat Load No DOAS [W],SPACE2-1::Des Latent Cool Load No DOAS [W],SPACE2-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE2-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE2-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE2-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE3-1::Des Latent Heat Load [W],SPACE3-1::Des Latent Cool Load [W],SPACE3-1::Des Latent Heat Mass Flow [kg/s],SPACE3-1::Des Latent Cool Mass Flow [kg/s],SPACE3-1::Des Heat Load No DOAS [W],SPACE3-1::Des Sens Cool Load No DOAS [W],SPACE3-1::Des Latent Heat Load No DOAS [W],SPACE3-1::Des Latent Cool Load No DOAS [W],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE4-1::Des Latent Heat Load [W],SPACE4-1::Des Latent Cool Load [W],SPACE4-1::Des Latent Heat Mass Flow [kg/s],SPACE4-1::Des Latent Cool Mass Flow [kg/s],SPACE4-1::Des Heat Load No DOAS [W],SPACE4-1::Des Sens Cool Load No DOAS [W],SPACE4-1::Des Latent Heat Load No DOAS [W],SPACE4-1::Des Latent Cool Load No DOAS [W],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE5-1::Des Latent Heat Load [W],SPACE5-1::Des Latent Cool Load [W],SPACE5-1::Des Latent Heat Mass Flow [kg/s],SPACE5-1::Des Latent Cool Mass Flow [kg/s],SPACE5-1::Des Heat Load No DOAS [W],SPACE5-1::Des Sens Cool Load No DOAS [W],SPACE5-1::Des Latent Heat Load No DOAS [W],SPACE5-1::Des Latent Cool Load No DOAS [W],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%]
08:15:00,2.860783E+03,8.713219E+02,9.265541E-02,1.066155E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342634E+01,1.181738E+03,1.747507E+03,3.827436E-02,2.138260E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342608E+01,2.776390E+03,2.868415E+03,8.992204E-02,3.509810E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342608E+01,1.181738E+03,4.402576E+02,3.827436E-02,5.387019E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342608E+01,1.439097E+03,9.204739E+02,4.661002E-02,1.126298E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.343619E+01
08:30:00,2.860783E+03,1.182684E+03,9.265541E-02,1.447140E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.471836E+01,1.181738E+03,1.968573E+03,3.827436E-02,2.408758E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.429961E+01,2.776390E+03,3.124724E+03,8.992204E-02,3.823432E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.441535E+01,1.181738E+03,5.807441E+02,3.827436E-02,7.106020E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.474771E+01,1.439097E+03,1.382010E+03,4.661002E-02,1.691036E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.479423E+01
08:45:00,2.860783E+03,1.498491E+03,9.265541E-02,1.833598E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199951E+01,5.622387E+01,1.181738E+03,2.175035E+03,3.827436E-02,2.661445E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199937E+01,5.493674E+01,2.776390E+03,3.347616E+03,8.992204E-02,4.096240E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199944E+01,5.532729E+01,1.181738E+03,7.228738E+02,3.827436E-02,8.845302E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199949E+01,5.624284E+01,1.439097E+03,1.847723E+03,4.661002E-02,2.260926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199955E+01,5.654096E+01
09:00:00,2.860783E+03,1.815296E+03,9.265541E-02,2.221330E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199882E+01,5.718868E+01,1.181738E+03,2.367599E+03,3.827436E-02,2.897192E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199869E+01,5.505792E+01,2.776390E+03,3.542794E+03,8.992204E-02,4.335217E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199881E+01,5.572698E+01,1.181738E+03,8.646280E+02,3.827436E-02,1.058024E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199879E+01,5.715070E+01,1.439097E+03,2.315977E+03,4.661002E-02,2.833985E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199889E+01,5.790125E+01
09:15:00,2.860783E+03,1.995284E+03,9.265541E-02,2.441723E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199827E+01,5.755388E+01,1.181738E+03,2.480739E+03,3.827436E-02,3.035798E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199837E+01,5.496338E+01,2.776390E+03,3.575752E+03,8.992204E-02,4.375760E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199848E+01,5.580175E+01,1.181738E+03,9.430019E+02,3.827436E-02,1.153997E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199826E+01,5.745203E+01,1.439097E+03,2.540103E+03,4.661002E-02,3.108427E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199833E+01,5.870456E+01
09:30:00,2.860783E+03,2.170444E+03,9.265541E-02,2.656273E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199765E+01,5.733457E+01,1.181738E+03,2.571564E+03,3.827436E-02,3.147114E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199825E+01,5.483553E+01,2.776390E+03,3.585970E+03,8.992204E-02,4.388505E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199826E+01,5.569779E+01,1.181738E+03,1.019852E+03,3.827436E-02,1.248133E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199770E+01,5.720684E+01,1.439097E+03,2.759839E+03,4.661002E-02,3.377610E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199744E+01,5.874394E+01
09:45:00,2.860783E+03,2.341898E+03,9.265541E-02,2.866265E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199758E+01,5.697831E+01,1.181738E+03,2.643204E+03,3.827436E-02,3.234889E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199831E+01,5.478497E+01,2.776390E+03,3.583719E+03,8.992204E-02,4.385903E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199831E+01,5.563805E+01,1.181738E+03,1.095122E+03,3.827436E-02,1.340323E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199766E+01,5.685638E+01,1.439097E+03,2.976973E+03,4.661002E-02,3.643594E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199724E+01,5.847171E+01
10:00:00,2.860783E+03,2.510320E+03,9.265541E-02,3.072490E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199770E+01,5.672776E+01,1.181738E+03,2.696677E+03,3.827436E-02,3.300362E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199836E+01,5.478621E+01,2.776390E+03,3.578340E+03,8.992204E-02,4.379376E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199839E+01,5.566781E+01,1.181738E+03,1.169118E+03,3.827436E-02,1.430926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199778E+01,5.662474E+01,1.439097E+03,3.192841E+03,4.661002E-02,3.907964E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199730E+01,5.821698E+01
10:15:00,2.860783E+03,2.581613E+03,9.265541E-02,3.159792E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199780E+01,5.659738E+01,1.181738E+03,2.689521E+03,3.827436E-02,3.291604E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199839E+01,5.479861E+01,2.776390E+03,3.480138E+03,8.992204E-02,4.259199E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199843E+01,5.574049E+01,1.181738E+03,1.200757E+03,3.827436E-02,1.469666E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199788E+01,5.651210E+01,1.439097E+03,3.224755E+03,4.661002E-02,3.947138E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199741E+01,5.806928E+01
10:30:00,2.860783E+03,2.650127E+03,9.265541E-02,3.243593E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199820E+01,5.651676E+01,1.181738E+03,2.667669E+03,3.827436E-02,3.264844E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199840E+01,5.481185E+01,2.776390E+03,3.393395E+03,8.992204E-02,4.153016E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199843E+01,5.581217E+01,1.181738E+03,1.229941E+03,3.827436E-02,1.505360E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199824E+01,5.644519E+01,1.439097E+03,3.252968E+03,4.661002E-02,3.981666E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199747E+01,5.799904E+01
10:45:00,2.860783E+03,2.716694E+03,9.265541E-02,3.324995E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199827E+01,5.644657E+01,1.181738E+03,2.629961E+03,3.827436E-02,3.218685E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199841E+01,5.483076E+01,2.776390E+03,3.327126E+03,8.992204E-02,4.071898E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199841E+01,5.586745E+01,1.181738E+03,1.257773E+03,3.827436E-02,1.539393E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199830E+01,5.638493E+01,1.439097E+03,3.278859E+03,4.661002E-02,4.013325E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199750E+01,5.796053E+01
11:00:00,2.860783E+03,2.781729E+03,9.265541E-02,3.404532E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199828E+01,5.637640E+01,1.181738E+03,2.577129E+03,3.827436E-02,3.154020E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199842E+01,5.485925E+01,2.776390E+03,3.281569E+03,8.992204E-02,4.016144E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199839E+01,5.590168E+01,1.181738E+03,1.284547E+03,3.827436E-02,1.572136E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199831E+01,5.632311E+01,1.439097E+03,3.303003E+03,4.661002E-02,4.042851E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199751E+01,5.792829E+01
11:15:00,2.860783E+03,2.807845E+03,9.265541E-02,3.436443E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199829E+01,5.630916E+01,1.181738E+03,2.495410E+03,3.827436E-02,3.054004E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199844E+01,5.489779E+01,2.776390E+03,3.220203E+03,8.992204E-02,3.941049E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199837E+01,5.592073E+01,1.181738E+03,1.293843E+03,3.827436E-02,1.583492E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199832E+01,5.626412E+01,1.439097E+03,3.268192E+03,4.661002E-02,4.000229E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199751E+01,5.789529E+01
11:30:00,2.860783E+03,2.828715E+03,9.265541E-02,3.461968E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199836E+01,5.607967E+01,1.181738E+03,2.400628E+03,3.827436E-02,2.937997E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199848E+01,5.479642E+01,2.776390E+03,3.171154E+03,8.992204E-02,3.881021E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199842E+01,5.576404E+01,1.181738E+03,1.300670E+03,3.827436E-02,1.591840E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199839E+01,5.603728E+01,1.439097E+03,3.231598E+03,4.661002E-02,3.955417E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199766E+01,5.769792E+01
11:45:00,2.860783E+03,2.844890E+03,9.265541E-02,3.481743E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199846E+01,5.585816E+01,1.181738E+03,2.295162E+03,3.827436E-02,2.808907E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199861E+01,5.473761E+01,2.776390E+03,3.127249E+03,8.992204E-02,3.827276E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199851E+01,5.560856E+01,1.181738E+03,1.305420E+03,3.827436E-02,1.597644E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199849E+01,5.582178E+01,1.439097E+03,3.193630E+03,4.661002E-02,3.908915E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199776E+01,5.747110E+01
12:00:00,2.860783E+03,2.856577E+03,9.265541E-02,3.496015E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.199857E+01,5.572954E+01,1.181738E+03,2.181991E+03,3.827436E-02,2.670379E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199873E+01,5.476737E+01,2.776390E+03,3.087617E+03,8.992204E-02,3.778747E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.199861E+01,5.553639E+01,1.181738E+03,1.308356E+03,3.827436E-02,1.601223E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.199859E+01,5.570274E+01,1.439097E+03,3.154594E+03,4.661002E-02,3.861092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.199786E+01,5.730716E+01
